Date,average_price,small_hass_volume,large_hass_volume,extra_l_hass_volume,type,yr,region,wk
2017-08-20,1.39,7182.87,83860.57,1162.61,conventional,2017,Indianapolis,34
2017-08-13,1.49,7053.96,68255.91,800.61,conventional,2017,Indianapolis,33
2017-08-06,1.35,7818.03,78546.1,1301.64,conventional,2017,Indianapolis,32
2017-07-30,1.41,7452.61,74597.93,807.32,conventional,2017,Indianapolis,31
2017-07-23,1.36,7482.96,70451.99,843.55,conventional,2017,Indianapolis,30
2017-07-16,1.35,9861.88,82250.49,1367.59,conventional,2017,Indianapolis,29
2017-07-09,1.08,8754.14,85278.67,1835.09,conventional,2017,Indianapolis,28
2017-07-02,1.09,8629.27,78472.44,1678.38,conventional,2017,Indianapolis,27
2017-06-25,1.04,7378.96,72671.18,1002.29,conventional,2017,Indianapolis,26
2017-06-18,1.03,11623.93,96522.44,1944.09,conventional,2017,Indianapolis,25
2017-06-11,0.98,11584.14,72043.56,1097.13,conventional,2017,Indianapolis,24
2017-06-04,1.07,11334.96,79916.6,1766.11,conventional,2017,Indianapolis,23
2017-05-28,1.19,11651.62,77776.16,1540.83,conventional,2017,Indianapolis,22
2017-05-21,1.09,13080.23,71966.19,1202.57,conventional,2017,Indianapolis,21
2017-05-14,0.85,17926.54,93535.99,1422.94,conventional,2017,Indianapolis,20
2017-05-07,0.93,22284.54,116928.39,2348.18,conventional,2017,Indianapolis,19
2017-04-30,1.18,14827.79,86660.77,1564.77,conventional,2017,Indianapolis,18
2017-04-23,1.06,11831.88,72470.48,1240.51,conventional,2017,Indianapolis,17
2017-04-16,1.14,13018.13,79071.99,1773.31,conventional,2017,Indianapolis,16
2017-04-09,1.3,11776.2,69900.7,1133.76,conventional,2017,Indianapolis,15
2017-04-02,1.26,11375.5,61512.67,1452.17,conventional,2017,Indianapolis,14
2017-03-26,1.27,12342.94,68119.93,1326.07,conventional,2017,Indianapolis,13
2017-03-19,1.25,12798.54,60511.72,1516.39,conventional,2017,Indianapolis,12
2017-03-12,1.35,10979.78,65279.45,1539.77,conventional,2017,Indianapolis,11
2017-03-05,1.35,12865.79,66251.59,1756.45,conventional,2017,Indianapolis,10
2017-02-26,1.02,12096.22,83033.68,1923.56,conventional,2017,Indianapolis,9
2017-02-19,0.94,12336.44,74485.41,1362.8,conventional,2017,Indianapolis,8
2017-02-12,0.77,17435.1,116691.02,2796.88,conventional,2017,Indianapolis,7
2017-02-05,0.84,19443.88,146037.65,5353.25,conventional,2017,Indianapolis,6
2017-01-29,0.87,12914.29,93252.53,2759.02,conventional,2017,Indianapolis,5
2017-01-22,0.93,13553.31,92880.57,3909.4,conventional,2017,Indianapolis,4
2017-01-15,0.96,15258.94,102478.51,2034.41,conventional,2017,Indianapolis,3
2017-01-08,0.86,17783.95,112339.02,3127.01,conventional,2017,Indianapolis,2
2017-01-01,0.91,16193.14,97953.5,5029.22,conventional,2017,Indianapolis,1
2017-12-31,1.12,115793.69,14230.19,277.37,conventional,2017,Jacksonville,53
2017-12-24,1.38,67108.8,8048.69,314,conventional,2017,Jacksonville,52
2017-12-17,0.99,98660.32,11261.09,288.18,conventional,2017,Jacksonville,51
2017-12-10,1.01,95942.65,11557.82,257.6,conventional,2017,Jacksonville,50
2017-12-03,1.26,87017,9779,273,conventional,2017,Jacksonville,49
2017-11-26,1.42,65331,7096,195,conventional,2017,Jacksonville,48
2017-11-19,1.21,84638,10606,306,conventional,2017,Jacksonville,47
2017-11-12,1.33,85332,9938,237,conventional,2017,Jacksonville,46
2017-11-05,1.48,74308.6,8741.26,234.92,conventional,2017,Jacksonville,45
2017-10-29,1.17,108447,13949.4,264.49,conventional,2017,Jacksonville,44
2017-10-22,1.56,89649.03,11079.1,260.69,conventional,2017,Jacksonville,43
2017-10-15,1.76,75857.38,10193.63,137.38,conventional,2017,Jacksonville,42
2017-10-08,1.79,89903.47,10996.65,76.87,conventional,2017,Jacksonville,41
2017-10-01,2,68330.79,14372.21,49.83,conventional,2017,Jacksonville,40
2017-09-24,1.82,82615.31,12009.49,64.82,conventional,2017,Jacksonville,39
2017-09-17,1.73,82016.13,13544.55,24.82,conventional,2017,Jacksonville,38
2017-09-10,1.77,62701.34,11080.3,27.8,conventional,2017,Jacksonville,37
2017-09-03,1.88,82573.64,14144.89,99.08,conventional,2017,Jacksonville,36
2017-08-27,1.63,83466.7,12673.2,54.34,conventional,2017,Jacksonville,35
2017-08-20,1.63,86428.56,13226.03,12.2,conventional,2017,Jacksonville,34
2017-08-13,1.49,90069.37,14574.55,68.45,conventional,2017,Jacksonville,33
2017-08-06,1.44,82275.37,12280.16,43.1,conventional,2017,Jacksonville,32
2017-07-30,1.43,89089.69,13102.88,73.61,conventional,2017,Jacksonville,31
2017-07-23,1.44,101545.19,14942.73,55.78,conventional,2017,Jacksonville,30
2017-07-16,1.48,88735.04,14194.77,102.81,conventional,2017,Jacksonville,29
2017-07-09,1.42,98757.83,14132.78,46.02,conventional,2017,Jacksonville,28
2017-07-02,1.41,113926.84,18894.24,122.11,conventional,2017,Jacksonville,27
2017-06-25,1.36,99600.41,16687.42,75.35,conventional,2017,Jacksonville,26
2017-06-18,1.45,94578.34,12992.82,90.39,conventional,2017,Jacksonville,25
2017-06-11,1.43,119698.07,15932.56,121.45,conventional,2017,Jacksonville,24
2017-06-04,1.46,119654.85,16223.79,84.55,conventional,2017,Jacksonville,23
2017-05-28,1.43,96509.06,15848.55,115.43,conventional,2017,Jacksonville,22
2017-05-21,1.44,86716.2,14543.35,99.54,conventional,2017,Jacksonville,21
2017-05-14,1.47,79945.48,12921.51,99.81,conventional,2017,Jacksonville,20
2017-05-07,1.13,155607.42,26574.54,224.12,conventional,2017,Jacksonville,19
2017-04-30,1.26,150982.37,24978.55,121.15,conventional,2017,Jacksonville,18
2017-04-23,1.47,85993.83,16104.95,78.16,conventional,2017,Jacksonville,17
2017-04-16,1.46,83664.62,16186.11,70.75,conventional,2017,Jacksonville,16
2017-04-09,1.5,81448.74,17365.3,142.56,conventional,2017,Jacksonville,15
2017-04-02,1.64,84324.85,16423.7,171.97,conventional,2017,Jacksonville,14
2017-03-26,1.62,81656.27,16051.23,125.48,conventional,2017,Jacksonville,13
2017-03-19,1.56,72614.47,15206.97,167.14,conventional,2017,Jacksonville,12
2017-03-12,1.55,78256.68,17190.82,85.68,conventional,2017,Jacksonville,11
2017-03-05,1.56,71350.35,16171.12,82.78,conventional,2017,Jacksonville,10
2017-02-26,1.16,90291.99,20630.64,66.62,conventional,2017,Jacksonville,9
2017-02-19,1.23,72634.25,18683.75,89.88,conventional,2017,Jacksonville,8
2017-02-12,0.9,107196.49,33548.36,348.06,conventional,2017,Jacksonville,7
2017-02-05,0.74,191954.42,65200.84,357.77,conventional,2017,Jacksonville,6
2017-01-29,1.11,87623.67,29999.87,236.88,conventional,2017,Jacksonville,5
2017-01-22,0.91,75808.7,50763.51,376.72,conventional,2017,Jacksonville,4
2017-01-15,1.16,80023.35,30493.69,188.02,conventional,2017,Jacksonville,3
2017-01-08,1.15,47783.4,23081.48,148.91,conventional,2017,Jacksonville,2
2017-01-01,0.81,94909.67,46910.39,302.55,conventional,2017,Jacksonville,1
2017-12-31,1.04,57663.71,111439.26,6018.29,conventional,2017,LasVegas,53
2017-12-24,1.24,63831.1,66599.45,6232.61,conventional,2017,LasVegas,52
2017-12-17,1.03,62937.38,102137.37,3955.11,conventional,2017,LasVegas,51
2017-12-10,1.03,65071.68,94140.95,4760.32,conventional,2017,LasVegas,50
2017-12-03,1.01,66925,127968,4488,conventional,2017,LasVegas,49
2017-11-26,1.16,52245,75503,4316,conventional,2017,LasVegas,48
2017-11-19,1.13,60519,77336,5388,conventional,2017,LasVegas,47
2017-11-12,1.06,57132,110255,5043,conventional,2017,LasVegas,46
2017-11-05,1.12,57828.06,121041.61,5037.21,conventional,2017,LasVegas,45
2017-10-29,1.29,56224.61,94603.45,3515,conventional,2017,LasVegas,44
2017-10-22,1.37,61741.1,74165.15,682.14,conventional,2017,LasVegas,43
2017-10-15,1.45,57479.41,76990.78,60.64,conventional,2017,LasVegas,42
2017-10-08,1.64,62574.22,60756.44,75.85,conventional,2017,LasVegas,41
2017-10-01,1.61,58261.77,67847.94,62.85,conventional,2017,LasVegas,40
2017-09-24,1.61,59560,62383.75,66.23,conventional,2017,LasVegas,39
2017-09-17,1.58,64271.49,63852.15,109.31,conventional,2017,LasVegas,38
2017-09-10,1.49,116267.62,26602.41,5997.25,conventional,2017,LasVegas,37
2017-09-03,1.53,95445.95,29557.08,6208.57,conventional,2017,LasVegas,36
2017-08-27,1.48,107288.21,26219.44,6548.22,conventional,2017,LasVegas,35
2017-08-20,1.26,109201.66,44715.5,7342.47,conventional,2017,LasVegas,34
2017-08-13,1.18,100523.04,68158.2,6825.44,conventional,2017,LasVegas,33
2017-08-06,1.3,114985.35,53059.42,7126.4,conventional,2017,LasVegas,32
2017-07-30,1.29,113471.56,46394.92,7351.15,conventional,2017,LasVegas,31
2017-07-23,1.28,114294.17,62879.45,6655.76,conventional,2017,LasVegas,30
2017-07-16,1.22,131681.44,54114.55,6343.2,conventional,2017,LasVegas,29
2017-07-09,0.99,138190.07,54694.89,7591.71,conventional,2017,LasVegas,28
2017-07-02,1.06,129619.03,48964.77,8471.78,conventional,2017,LasVegas,27
2017-06-25,1.03,130867.46,49034.77,6653.42,conventional,2017,LasVegas,26
2017-06-18,1.01,133507.85,55577.57,6723.34,conventional,2017,LasVegas,25
2017-06-11,0.99,158132.02,51454.31,6562.63,conventional,2017,LasVegas,24
2017-06-04,1.05,137454.97,53764.53,8227.13,conventional,2017,LasVegas,23
2017-05-28,1.06,130568.12,50153.97,10114.51,conventional,2017,LasVegas,22
2017-05-21,1.02,117366.67,63083.52,8122.78,conventional,2017,LasVegas,21
2017-05-14,0.98,125448.07,75420.31,7459.78,conventional,2017,LasVegas,20
2017-05-07,0.94,160728.38,76426.47,7876.55,conventional,2017,LasVegas,19
2017-04-30,0.95,113104.9,65026.2,6704.04,conventional,2017,LasVegas,18
2017-04-23,0.84,118344.17,81560.68,9126.91,conventional,2017,LasVegas,17
2017-04-16,0.93,119501.49,58233.45,9911.63,conventional,2017,LasVegas,16
2017-04-09,1.04,115811.58,40245.44,8785.16,conventional,2017,LasVegas,15
2017-04-02,1.04,118797.68,41149.92,11317.61,conventional,2017,LasVegas,14
2017-03-26,1.02,117623.43,43374.75,9405.35,conventional,2017,LasVegas,13
2017-03-19,1.02,111396.46,43301.14,9357.16,conventional,2017,LasVegas,12
2017-03-12,0.99,114790.55,38280.91,8807.29,conventional,2017,LasVegas,11
2017-03-05,0.96,119711.85,49738.25,8076.53,conventional,2017,LasVegas,10
2017-02-26,0.89,97278.06,57129.17,7364.63,conventional,2017,LasVegas,9
2017-02-19,0.93,135001.7,40837.72,6859.46,conventional,2017,LasVegas,8
2017-02-12,0.72,128160.12,59930.14,8137.14,conventional,2017,LasVegas,7
2017-02-05,0.54,286395.34,121440.6,8149.22,conventional,2017,LasVegas,6
2017-01-29,0.93,120542.24,45790.67,7716.2,conventional,2017,LasVegas,5
2017-01-22,0.79,133276.27,64435.68,6954.72,conventional,2017,LasVegas,4
2017-01-15,0.78,118904.72,80217.63,7692.26,conventional,2017,LasVegas,3
2017-01-08,0.81,112947.03,77763.79,7983.56,conventional,2017,LasVegas,2
2017-01-01,0.77,95268.03,75111.35,7736.95,conventional,2017,LasVegas,1
2017-12-31,0.88,1368619.91,755743.47,75509.63,conventional,2017,LosAngeles,53
2017-12-24,1.1,1076720.74,350754.59,78272.26,conventional,2017,LosAngeles,52
2017-12-17,0.89,1046466.31,1167417.29,76600.37,conventional,2017,LosAngeles,51
2017-12-10,1.07,1024592.52,396712.41,62000.95,conventional,2017,LosAngeles,50
2017-12-03,1.01,1177940,396804,68958,conventional,2017,LosAngeles,49
2017-11-26,1.19,987928,327525,82683,conventional,2017,LosAngeles,48
2017-11-19,1.14,1042472,309130,73389,conventional,2017,LosAngeles,47
2017-11-12,1.08,1225567,413517,72562,conventional,2017,LosAngeles,46
2017-11-05,1.04,1079147.36,743292.73,69039.29,conventional,2017,LosAngeles,45
2017-10-29,1.09,1085428.83,843048.34,81784.71,conventional,2017,LosAngeles,44
2017-10-22,1.49,924450.62,360936.46,84635.32,conventional,2017,LosAngeles,43
2017-10-15,1.67,741758.67,385402.67,94134.88,conventional,2017,LosAngeles,42
2017-10-08,1.8,753730.08,343707.72,91288.33,conventional,2017,LosAngeles,41
2017-10-01,1.77,725653.31,335816.39,78098.02,conventional,2017,LosAngeles,40
2017-09-24,1.75,768658.64,337637.65,79407.42,conventional,2017,LosAngeles,39
2017-09-17,1.73,837463.16,357662.06,84556.11,conventional,2017,LosAngeles,38
2017-09-10,1.74,898753.94,359807.34,94971.16,conventional,2017,LosAngeles,37
2017-09-03,1.61,1050438.58,441327.04,112400.98,conventional,2017,LosAngeles,36
2017-08-27,1.66,1096036.21,344686.36,105558.18,conventional,2017,LosAngeles,35
2017-08-20,1.45,1207541.43,324882.97,99791.22,conventional,2017,LosAngeles,34
2017-08-13,1.19,1412649.35,452871.67,120591.71,conventional,2017,LosAngeles,33
2017-08-06,1.22,1359069.5,414552.66,109001.34,conventional,2017,LosAngeles,32
2017-07-30,1.39,1263812.03,399835.58,100595.71,conventional,2017,LosAngeles,31
2017-07-23,1.38,1266618.54,407573.08,99404.46,conventional,2017,LosAngeles,30
2017-07-16,1.37,1327685.51,409058.25,105463.36,conventional,2017,LosAngeles,29
2017-07-09,1.12,1520215.45,437585.1,87693.03,conventional,2017,LosAngeles,28
2017-07-02,1.07,1521073.33,497356.53,104452.24,conventional,2017,LosAngeles,27
2017-06-25,0.92,1609002.4,414532.82,90801.1,conventional,2017,LosAngeles,26
2017-06-18,0.99,1581223.4,480083.42,93204.86,conventional,2017,LosAngeles,25
2017-06-11,0.99,1280363.31,415143.16,96489.25,conventional,2017,LosAngeles,24
2017-06-04,0.96,1330141.06,418291.29,89031.2,conventional,2017,LosAngeles,23
2017-05-28,1.13,1296066.67,466479.64,102414.38,conventional,2017,LosAngeles,22
2017-05-21,1.14,1169688.69,428611.48,91670.96,conventional,2017,LosAngeles,21
2017-05-14,0.94,1376168.79,430527.04,88215.9,conventional,2017,LosAngeles,20
2017-05-07,0.87,1745366.17,583071.39,97893.53,conventional,2017,LosAngeles,19
2017-04-30,0.99,1329981.71,518018.74,105295.61,conventional,2017,LosAngeles,18
2017-04-23,1.04,1118405.84,429077.76,108744.24,conventional,2017,LosAngeles,17
2017-04-16,1.18,1044500.39,455872.03,109370.93,conventional,2017,LosAngeles,16
2017-04-09,1.01,957440.04,408516.09,106825.66,conventional,2017,LosAngeles,15
2017-04-02,0.98,975079.42,428361.34,95594.45,conventional,2017,LosAngeles,14
2017-03-26,1.12,861802.43,418362.3,83244.93,conventional,2017,LosAngeles,13
2017-03-19,1.11,965781.76,422615.12,89296.88,conventional,2017,LosAngeles,12
2017-03-12,1.12,974290.82,439065.83,94533.02,conventional,2017,LosAngeles,11
2017-03-05,0.99,897311.08,518369.51,83307.14,conventional,2017,LosAngeles,10
2017-02-26,0.82,980146.15,477454.27,70872.57,conventional,2017,LosAngeles,9
2017-02-19,0.79,1029674.7,493496.38,68553.91,conventional,2017,LosAngeles,8
2017-02-12,0.64,1181120.66,592688.22,61331.51,conventional,2017,LosAngeles,7
2017-02-05,0.53,1741607.02,937331.61,89678.63,conventional,2017,LosAngeles,6
2017-01-29,0.6,1439453.61,741369.62,67607.57,conventional,2017,LosAngeles,5
2017-01-22,0.62,1715034.11,663032.28,61799.24,conventional,2017,LosAngeles,4
2017-01-15,0.76,1075572.75,703853.31,61161.98,conventional,2017,LosAngeles,3
2017-01-08,0.89,969758.4,692908.87,72814.14,conventional,2017,LosAngeles,2
2017-01-01,0.84,1223299.39,829896.69,56808.74,conventional,2017,LosAngeles,1
2017-12-31,0.87,26048.65,34289.02,270.75,conventional,2017,Louisville,53
2017-12-24,1.18,6596.13,28324.6,217.35,conventional,2017,Louisville,52
2017-12-17,1.07,6894.24,28129.43,326.83,conventional,2017,Louisville,51
2017-12-10,1.01,6065.04,37048.51,147.89,conventional,2017,Louisville,50
2017-12-03,1.11,2489,52286,530,conventional,2017,Louisville,49
2017-11-26,1.45,1858,22808,107,conventional,2017,Louisville,48
2017-11-19,1.18,2182,33869,79,conventional,2017,Louisville,47
2017-11-12,1.14,3181,43510,86,conventional,2017,Louisville,46
2017-11-05,1.18,3045.35,37125.6,120.44,conventional,2017,Louisville,45
2017-10-29,1.23,3751.03,44115.78,56.48,conventional,2017,Louisville,44
2017-10-22,1.7,3538.09,25086.52,33.07,conventional,2017,Louisville,43
2017-10-15,1.79,3403.65,25005.3,68.1,conventional,2017,Louisville,42
2017-10-08,1.98,4093.28,17191.2,71.23,conventional,2017,Louisville,41
2017-10-01,1.89,3158.2,25612,73.49,conventional,2017,Louisville,40
2017-09-24,1.88,2256.64,25575.25,82.79,conventional,2017,Louisville,39
2017-09-17,1.73,2265.55,31173.61,79.54,conventional,2017,Louisville,38
2017-09-10,1.65,2337.33,34553.13,91.41,conventional,2017,Louisville,37
2017-09-03,1.64,2707.25,35073.5,133.23,conventional,2017,Louisville,36
2017-08-27,1.62,3038.11,33674.56,103.73,conventional,2017,Louisville,35
2017-08-20,1.56,2852.34,35594.01,148.97,conventional,2017,Louisville,34
2017-08-13,1.38,2736.38,37308.97,121.05,conventional,2017,Louisville,33
2017-08-06,1.3,2317.1,37610.34,218,conventional,2017,Louisville,32
2017-07-30,1.3,2384.77,33397.53,133.88,conventional,2017,Louisville,31
2017-07-23,1.37,2203.65,37670.64,134.13,conventional,2017,Louisville,30
2017-07-16,1.44,3058.87,41177.44,211.13,conventional,2017,Louisville,29
2017-07-09,1.01,2696.41,45861.16,209.51,conventional,2017,Louisville,28
2017-07-02,1.02,2605.69,47985.11,340.48,conventional,2017,Louisville,27
2017-06-25,0.97,2137.42,43420.23,203.5,conventional,2017,Louisville,26
2017-06-18,1.06,2581.61,49620.17,541.77,conventional,2017,Louisville,25
2017-06-11,1.04,2251.92,46391.41,159.38,conventional,2017,Louisville,24
2017-06-04,1.06,2191.2,48994.64,305.84,conventional,2017,Louisville,23
2017-05-28,1.08,2098.77,48808.39,305.78,conventional,2017,Louisville,22
2017-05-21,1.1,2090.74,51642.32,225.38,conventional,2017,Louisville,21
2017-05-14,1.27,2266.19,37229.4,247.88,conventional,2017,Louisville,20
2017-05-07,1.06,2467.22,57992.66,426.61,conventional,2017,Louisville,19
2017-04-30,1.26,2431.03,48499.45,203.94,conventional,2017,Louisville,18
2017-04-23,1.17,2091.62,42839.29,236.73,conventional,2017,Louisville,17
2017-04-16,1.22,2109.81,47637.85,213.91,conventional,2017,Louisville,16
2017-04-09,1.2,2222.25,43333.76,209.34,conventional,2017,Louisville,15
2017-04-02,1.15,2228.91,43114.54,225.38,conventional,2017,Louisville,14
2017-03-26,1.11,2435.42,46979.43,163.77,conventional,2017,Louisville,13
2017-03-19,1.29,1883.85,44133.45,213.08,conventional,2017,Louisville,12
2017-03-12,1.18,2122.02,42103.02,159.61,conventional,2017,Louisville,11
2017-03-05,0.99,1914.78,49340.2,183.87,conventional,2017,Louisville,10
2017-02-26,0.95,2181.83,59928.42,578.39,conventional,2017,Louisville,9
2017-02-19,0.94,1979.99,41851.86,159.04,conventional,2017,Louisville,8
2017-02-12,0.75,2078.54,58269.96,357.4,conventional,2017,Louisville,7
2017-02-05,0.91,2214.61,74680.7,1046.84,conventional,2017,Louisville,6
2017-01-29,0.94,2082.57,55703.27,217.7,conventional,2017,Louisville,5
2017-01-22,0.94,2407.87,66870.27,714.26,conventional,2017,Louisville,4
2017-01-15,1.06,2069.09,43683.9,281.29,conventional,2017,Louisville,3
2017-01-08,0.86,2489.41,55251.9,397.86,conventional,2017,Louisville,2
2017-01-01,0.77,1692.13,60441.72,643.88,conventional,2017,Louisville,1
2017-12-31,1.17,499352.88,74265.81,3057.2,conventional,2017,MiamiFtLauderdale,53
2017-12-24,1.45,336796.77,44094.52,4987.95,conventional,2017,MiamiFtLauderdale,52
2017-12-17,1.01,449484.96,63179.34,5749.55,conventional,2017,MiamiFtLauderdale,51
2017-12-10,1.03,484033.33,71985.61,6988.61,conventional,2017,MiamiFtLauderdale,50
2017-12-03,1.35,358080,50526,9947,conventional,2017,MiamiFtLauderdale,49
2017-11-26,1.45,302437,44200,1052,conventional,2017,MiamiFtLauderdale,48
2017-11-19,1.23,418092,65920,2026,conventional,2017,MiamiFtLauderdale,47
2017-11-12,1.42,336664,51672,1669,conventional,2017,MiamiFtLauderdale,46
2017-11-05,1.53,314039.49,47476.82,392.9,conventional,2017,MiamiFtLauderdale,45
2017-10-29,1.22,450543.04,71919.22,223.75,conventional,2017,MiamiFtLauderdale,44
2017-10-22,1.59,378185.3,61183.38,183.75,conventional,2017,MiamiFtLauderdale,43
2017-10-15,1.79,324877.96,49047.42,32,conventional,2017,MiamiFtLauderdale,42
2017-10-08,1.92,302210.81,44414.13,104.53,conventional,2017,MiamiFtLauderdale,41
2017-10-01,2.04,254127.88,48863.68,187.25,conventional,2017,MiamiFtLauderdale,40
2017-09-24,1.93,291020.95,42336.4,237.74,conventional,2017,MiamiFtLauderdale,39
2017-09-17,1.84,278164.17,53156.3,50.37,conventional,2017,MiamiFtLauderdale,38
2017-09-10,1.81,266569.88,34078.89,155.17,conventional,2017,MiamiFtLauderdale,37
2017-09-03,1.98,323445.92,50947.85,284.53,conventional,2017,MiamiFtLauderdale,36
2017-08-27,1.65,302627.69,49717.5,289.62,conventional,2017,MiamiFtLauderdale,35
